"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","gfw_gross_emissions_co2e_all_gases__Mg"
"MSR",2006,3.61416524111545160,2050.08114259144520
"MTQ",2006,3.4994491926177303,1933.53914627788427
"MWI",2006,16.47069978570909623,9595.470517487636424
"MYS",2006,113080.48788819686528272,98107669.936971969227324
"NGA",2006,3457.78104906930318549,1329521.640482819540576
"NIC",2006,8819.84287041205983400,5139568.185376140329078
"NPL",2006,249.64680414142689137,140196.831863267803498
"PAN",2006,4570.55968369620225473,2793136.824923744528068
"PER",2006,58812.64877167273110541,39627962.444400659089534
"PHL",2006,7143.54876222148171225,4525469.895402595376103
"PLW",2006,17.01434526852322025,14616.386801455570795
"PNG",2006,24784.75429220227742097,20653050.569857354656406
"PRI",2006,81.81190586811415701,45413.793719726400383
"PRY",2006,27948.99361576843650096,10147398.795080161434638
"RWA",2006,39.35351762318975038,25281.49669179739436
"SEN",2006,0.15036735818576388,55.56322600503943
"SGP",2006,0.23073155572482639,132.90148845784351
"SLB",2006,2495.69598574500450484,1999820.568473821905964
"SLE",2006,786.65991257958839051,376386.010209411245303
"SLV",2006,47.85744959711913648,28868.563895914624421
"SSD",2006,46.72494900692138814,27109.33989097280836
"SUR",2006,1892.55735463091444340,1486496.216571800017258
"SXM",2006,0.07324318673177084,22.387986588048356
"TCA",2006,1.07254516095052097,233.298613910021625
"TGO",2006,0.22916934126871743,63.65448720469499
"THA",2006,9554.23242759260320157,5622028.535865575148445
"TTO",2006,120.98312647874404254,70957.789436792468382
"TWN",2006,308.56582843100474831,196305.45399062556795
"TZA",2006,738.67814813357611290,349629.946609259395754
"UGA",2006,2891.14690841572919528,1483048.343094390225928
"USA",2006,20.03894282158420170,7146.086140996946205
"VCT",2006,0.07494451470865886,45.523248694309885
"VEN",2006,14243.90769917592747758,8033897.356533079281522
"VGB",2006,1.16938403597873264,491.43795170832503
"VIR",2006,1.60869885342990464,756.287372148292975
"VNM",2006,20138.14191566129278203,12326595.210463423205490
"VUT",2006,68.08932524685872494,38003.896749903131974
"ZAF",2006,438.85906843579751258,241795.170647573265117
"ZMB",2006,277.05292858233969191,132823.40010664417657
"ZWE",2006,25.50500984544271027,13891.587310384687164
"AGO",2007,8060.48845493938278308,4750458.617095418096926
"ARG",2007,18688.02539578587608090,7015520.713667437631346
"AUS",2007,14.19914697762098227,9017.627575348722116
"BDI",2007,13.9829288169070114,8011.67110886769436
"BEN",2007,0.07629498788492839,24.279652860118958
"BES",2007,0.22034346194010418,65.33156282969043
"BGD",2007,369.72685404533907997,209737.774051536036354
"BHS",2007,8.51543140592339479,1558.116123132112865
"BLZ",2007,4123.10294803382953511,1930752.819963283124812
"BOL",2007,114376.00982016238099936,60532585.941349059549772
"BRA",2007,1149563.43289540516538593,710014288.504657125938460
"BRN",2007,639.47394696543615129,473256.172421628470606
"BTN",2007,186.08819136722875025,119614.778707558242116
"CAF",2007,8400.45584395566461751,5426420.407257010095214
"CHN",2007,7513.89632367891450071,4154540.074753685438018
"CIV",2007,17323.11063121257247807,7791287.780663969507303
"CMR",2007,18347.24869541284457187,11578097.638571950955125
"COD",2007,154990.55367112361014758,106552602.793687387448157
"COG",2007,13688.89409763208427646,8341233.549803257158934
"COL",2007,95539.17399873036478561,58898218.341424569179767
"CRI",2007,845.44497928713817802,501074.211657118972767
"CUB",2007,464.68121450634576114,139272.2271832783775675
"CYM",2007,1.81409270187391522,531.178938737071208
"DMA",2007,7.71936337970757621,4600.428415347559454
"DOM",2007,955.96567797643512353,413700.828445461617160
"ECU",2007,6994.81390355461541662,5011595.678054616413726
"ETH",2007,5518.41029611608900526,3575672.916918866740882
"FJI",2007,127.30592072899636607,73514.760207710908512
"GAB",2007,10584.42182916982405983,6532061.873871112915815
"GHA",2007,3015.54559903259154231,1387950.669277777748829
"GIN",2007,1035.12466269354591569,497169.920121507843555
"GLP",2007,4.65958429243001346,2661.56990220311079
"GNB",2007,65.21651447655815516,22229.361984711546581
"GNQ",2007,1526.78239801406983913,969226.207156590963873
"GTM",2007,46827.40338754543288297,22666476.568618196252993
"GUF",2007,2421.40853880845692922,1901882.487035287359334
"GUY",2007,3346.28730195244696805,2322171.691518457385913
"HND",2007,12660.13490081460122215,7019518.561793042777347
"HTI",2007,38.52364231546113935,20428.190514151886109
"IDN",2007,525993.17966990916758711,552557579.2352003834451146
"IND",2007,17208.14903480057908966,9258684.886953700918061
"JAM",2007,227.41643748309680421,126392.885557150628334
"KEN",2007,3439.51721560195829865,2027148.976773394819485
"KHM",2007,35533.31213316536101482,21311880.0462275224474365
"KNA",2007,2.79596826027886280,1407.654587224523105
"LAO",2007,44921.95481875806118470,25662377.537419081194516
"LBR",2007,7639.82809192148254299,3780195.444737201591622
"LCA",2007,4.55870342676866263,2615.65438860844452
"LKA",2007,675.09281821926442962,255272.894835141703806
"MAF",2007,1.09846166442491337,384.511219235301405
"MDG",2007,45969.75878251510360773,24974805.347688964750970
"MDV",2007,1.29945680724175346,24.745274146575856
"MEX",2007,28986.78439778987487526,13454300.9636470521046855
"MMR",2007,31292.34810635286883053,18674569.9432607074978885
"MOZ",2007,180.35988725484106059,85039.581662217609949
"MSR",2007,0.14752179989257813,85.14801831303616
"MTQ",2007,9.83268816716742707,4812.088777006465273
"MWI",2007,9.75827238352864423,5059.22771467825078
"MYS",2007,142068.42564963614221939,124167024.527354952619190
"NGA",2007,2752.75122439388725338,1064755.360729510649922
"NIC",2007,36159.65001869154161346,21592182.730620985153043
"NPL",2007,268.04383745187612721,161933.369478065544054
"PAN",2007,3111.34922978691884301,1894883.843290397885106
"PER",2007,77991.86085551519752111,51131733.679773193643717
"PHL",2007,8752.95727799190982267,5548964.877994624243375
"PLW",2007,33.26549572097222049,27860.509206777793961
"PNG",2007,25053.19991710379935471,21058310.951903091605946
"PRI",2007,41.75133925168728575,24033.42946997589630
"PRY",2007,85752.33166954927440283,31341893.407161643417124
"RWA",2007,8.76252429343526334,5481.014553881793860
"SEN",2007,0.45081358102105038,225.551508592251803
"SGP",2007,0.15382124152669271,72.58956004648812
"SLB",2007,3015.80491689610700708,2444029.539728022471513
"SLE",2007,476.48327283430816201,249029.038844922298338
"SLV",2007,47.99901106977538715,31301.887031858454422
"SSD",2007,102.28667128090255835,58527.88313839096466
"SUR",2007,2157.98734413527653885,1681958.090702300219879
"SXM",2007,0.14647367143880208,40.86402152437552
"TCA",2007,16.30603149272785292,2968.8721357381001173
"TGO",2007,5.34738924174343566,1592.436610809667030
"THA",2007,11325.10620046396292775,6752153.378734305861860
"TTO",2007,134.16144613617840341,76137.578221591735196
"TWN",2007,192.23043324621855095,124331.42103612988940
"TZA",2007,917.26373448621548926,486532.177380391308739
"UGA",2007,4043.76626691815554039,2433446.658945382752409
"USA",2007,37.82837678685551344,13239.759433792535748
"VCT",2007,1.34870783092447930,681.51791256898037
"VEN",2007,26115.73127561348744845,15109096.620439681177851
"VGB",2007,2.77713163433159783,1245.45059608271335
"VIR",2007,1.02369797351454001,406.221091794732285
"VNM",2007,22282.42665750444691077,13726238.057788589290927
"VUT",2007,27.41802948151095596,15653.371264899610224
"ZAF",2007,414.63656131048085590,241003.403638035858767
"ZMB",2007,538.20142842019607182,256919.25776058639571
"ZWE",2007,16.30573349944661003,9643.072982203829811
"AGO",2008,2699.36885413808070480,1559775.963449166397802
"ARG",2008,47052.40971877356648645,17660160.943913307511468
"AUS",2008,0.30369043143229163,111.71280045889355
"BDI",2008,18.13216315371337535,10528.72337633345574
"BGD",2008,240.64816291355357339,131004.103472236466412
"BHS",2008,4.10084301698350707,533.93001675987750
"BLZ",2008,3609.26495442239545013,1715372.882101937182045
"BOL",2008,180574.50857359481492700,93031990.013308557749722
"BRA",2008,1075145.50370087049512969,685479165.843492676772846
"BRN",2008,760.92553179823785652,589429.953997855956671
"BTN",2008,319.11161939881287471,186710.610982861429621
"CAF",2008,5292.72667874631575823,3570308.530331277775420
"CHN",2008,4076.47244603036192919,2313101.813961343668908
"CIV",2008,12553.22177658132064708,5652859.193212885776777
"CMR",2008,15038.14296357912195098,9710234.293693231900459
"COD",2008,121474.36708382661810202,81887128.550321693033984
"COG",2008,5892.72324447570379889,3615009.903125428944115
"COL",2008,83618.62132254602230990,52471037.853594373429939
"CRI",2008,1311.37457921353299130,770857.634266952538945
"CUB",2008,1204.74342965476583372,773456.1429896124251809
"CYM",2008,1.30623760322808185,416.201308610498302
"DMA",2008,21.82945624305881228,13147.802512453144285
"DOM",2008,1557.82757006511751573,696455.342997359381845
"ECU",2008,8953.46584000669668558,6630834.308475791028775
"ETH",2008,3590.34012640873945846,2244709.135038442477458
"FJI",2008,121.58406185442599581,69406.492137321409363
"GAB",2008,9314.20080257913145014,5884996.335494315763497
"GHA",2008,2669.65404626653716922,1182426.857031225154604
"GIN",2008,540.70727356903800589,254620.230446292994084
"GLP",2008,4.88374012148708784,2576.402399629887635
"GNB",2008,68.76605022071614211,22578.276469023819715
"GNQ",2008,2312.99408925599965079,1491685.669429750481564
"GTM",2008,29727.87271222236942747,14707785.5604552288528695
"GUF",2008,3723.94794818383943551,2911073.670464981947353
"GUY",2008,6377.26988857755161173,4460753.437119417371942
"HND",2008,14679.88939357658432480,8201257.891487823992407
"HTI",2008,41.96219328119572449,21638.202548434233966
"IDN",2008,469406.65018337995918503,428189833.785262414584021
"IND",2008,20701.87683662356093821,11043984.917105586766921
"JAM",2008,278.64300177911460853,157087.0865746261428357
"KEN",2008,1886.88173392593128811,1079240.676301941312970
"KHM",2008,48734.01222204895750259,30694636.384370174933100
"KNA",2008,9.19825901096136891,4847.114648094594527
"LAO",2008,24927.01179414727731363,14359071.175057354496289
"LBR",2008,5891.44733931843408789,2934044.866456781929778
"LCA",2008,3.88665100176106762,2304.790944817610654
"LKA",2008,498.38223945743851789,198009.416305042098734
"MAF",2008,0.14646573572591146,65.927600911044726
"MDG",2008,23616.28269655273834567,12915667.284500346633376
"MDV",2008,1.4528229589508736,27.43316938725163
"MEX",2008,29567.83940420206838326,12916172.052886231956052
"MMR",2008,24123.52699493534753437,14353966.828248014162701
"MOZ",2008,327.12701115887478168,149831.619694860046996
"MSR",2008,2.58178095384006082,1538.60222952603515
"MTQ",2008,18.46501230653645798,10407.92480189474069
"MWI",2008,4.48500447522949222,2456.862652066444585
"MYS",2008,139245.97311550943437101,121801420.179502480830253
"NGA",2008,4089.52133783091759413,1593716.765311475702957
"NIC",2008,8021.26159241346005201,4664169.310971216657174
"NPL",2008,171.22508611079320253,105822.297171754736551
"PAN",2008,6855.08159947062426800,4246184.694208824654774
"PER",2008,88796.62752578879207036,60764107.001612321908972
"PHL",2008,5656.02120160089993765,3617941.804695597499741
"PLW",2008,30.06098386466417965,25788.644015353415110
"PNG",2008,33901.37065753645477592,28090324.867228253988424
"PRI",2008,68.06000967720921125,35870.202931776426425
"PRY",2008,53656.76572666594747234,18181566.892270765878334
"RWA",2008,26.6700604082164830,17438.91273512741263
"SEN",2008,0.97627200944607209,303.415975829954342
"SLB",2008,4826.27467211834829365,3857206.570038540869159
"SLE",2008,462.96008199688348788,248785.877641337049050
"SLV",2008,30.02278461832790880,17481.47182345958315
"SSD",2008,47.34022928262099934,26110.537634074491492
"SUR",2008,4430.92954973832373134,3496950.613094740159143
"SXM",2008,0.58591612649956598,201.169385968414944
"TCA",2008,15.44554256492839063,2867.346138938491843
"TGO",2008,0.0763907623537869,18.68374488117666
"THA",2008,7816.14813684385547321,4677242.610746442998881
"TTO",2008,139.31010044509660870,81548.630630280394720
"TWN",2008,252.58208282598521799,153397.65691192181222
"TZA",2008,1056.17625601738848025,504654.809233566218337
"UGA",2008,4296.78880819950401664,2433734.830742452751340
"USA",2008,32.88491846149522598,12882.431266373288834
"VCT",2008,1.04921485279676648,575.40770218509960
"VEN",2008,19858.52026104682512181,11037091.201079950130612
"VGB",2008,2.0462763022048607,906.94758626524736
"VNM",2008,34398.46955682515260437,22511485.442561520529394
"VUT",2008,48.10811198065592732,29103.568008423655365
"ZAF",2008,541.44917169015835247,336985.748632678911918
"ZMB",2008,305.05491495470163601,147882.58500736401751
"ZWE",2008,8.16765350078993121,5070.78993805499471
"ABW",2009,0.30065089359266497,36.917829413155260
"AGO",2009,5342.82756792459253077,3147544.766489156420449
"ARG",2009,20818.56369564656776326,7493077.563463003498179
"AUS",2009,0.60126111929687500,273.793991140013477
"BDI",2009,13.2163209662481011,7584.566416657837046
"BEN",2009,0.3055215573703342,78.23105150325655
"BES",2009,0.44044852304470489,0.0
"BGD",2009,557.84284137765569970,308162.018970177770690
"BHS",2009,6.79137346466905414,1359.272847997216015
"BLZ",2009,4405.13905517539081747,2012276.862293112862298
"BOL",2009,108163.38480524634762866,57611446.912122870608183
"BRA",2009,700169.31472087484329290,465100720.5389234182705424
"BRN",2009,1242.37044362298199493,882698.126757959575948
"BTN",2009,453.56262823929796433,274393.008515317930142
"CAF",2009,8869.15053878774061324,5707658.887654680513774
"CHN",2009,7281.37445841192021089,4091258.750677820742761
"CIV",2009,14682.63558564998910222,6870903.427037386234860
"CMR",2009,19722.31662799437436360,13204272.276893629599679
"COD",2009,218277.18353910403339017,150640011.962433640213811
"COG",2009,7705.36872087778246015,4686888.616000951677268
"COL",2009,65824.11616034892074650,40654393.285664007169598
"CRI",2009,1998.43404341937586125,1174489.342170919661024
"CUB",2009,758.84415272532993368,353544.7891202263846620
"CYM",2009,1.30831299801866313,543.994486180782061
"DMA",2009,16.77821629320855222,10014.75983180682730
"DOM",2009,788.94529088157466199,347359.063760601276509
"ECU",2009,8111.72680331169249380,5746051.242457317452839
"ETH",2009,3993.01469822407526758,2412032.707390800896258
"FJI",2009,102.04429602616097862,58764.441561409907559
"GAB",2009,11765.79213532438185209,7437095.964245380447908
"GHA",2009,3538.07727370972080425,1625341.342284800846693
"GIN",2009,378.76874630629574547,217395.488913637853779
"GLP",2009,5.54974604778483096,3013.91717337384365
"GNB",2009,138.35836964140029990,44493.372080231626722
"GNQ",2009,3136.88143608638000837,1996911.051322640317450
"GTM",2009,37529.01704150475198079,18406268.022372893874641
"GUF",2009,2088.60253362925613973,1639007.329077196834334
"GUY",2009,4928.76549492279915825,3406228.677368230486487
"HND",2009,22179.62503272125120329,12508301.373378180474580
"HTI",2009,24.37032883553277292,12792.183558285093243
"IDN",2009,683828.28656169211278294,637487392.9694027577183075
"IND",2009,17112.14613006318788033,9150624.536389289380743
"JAM",2009,620.00022928812704165,356733.968818884825237
"KEN",2009,1596.45395610110361600,882333.001132216467088
"KHM",2009,65268.33905842790809708,40116552.417553163996540
"KNA",2009,6.18057387234809039,3323.94267862973642
"LAO",2009,48414.51046474420759589,27667268.886508060998630
"LBR",2009,13356.14558612163050310,6562624.078570114209477
"LCA",2009,6.95121916793728381,3939.18978465968388
"LKA",2009,508.75251463819061949,201324.932706257646692
"MAF",2009,0.07324034214301216,36.485270532869556
"MDG",2009,34018.95376395231266536,18733369.974637537663361
"MDV",2009,1.29974258455932623,22.183937363608806
"MEX",2009,46683.93891840370855072,20226707.9903155659789853
"MMR",2009,41647.08498856308426121,24902904.703835086167440
"MOZ",2009,443.64230804806704530,217946.687353393432876
"MSR",2009,2.58153608975802975,1562.071011930181165
"MTQ",2009,16.82534931707139782,9274.57969358619727
"MWI",2009,12.98676987405273567,6740.87361484021670
"MYS",2009,235834.52801191042713518,219744982.248455100723320
"NGA",2009,3923.79091859181766216,1497714.963721518399304
"NIC",2009,16023.12668262218457352,9307296.698018254493509
"NPL",2009,476.75221036175349996,207318.093892608686693
"PAN",2009,5559.40454104237574718,3489792.905313751053986
"PER",2009,120185.84970829691380488,79787154.559203796224712
"PHL",2009,6946.29794755209960992,4493249.777412574572700
"PLW",2009,13.27572283729465157,11281.85465065928059
"PNG",2009,23179.99519477645017420,19296471.353081504807408
"PRI",2009,58.12912626257596272,33170.63327998661934
"PRY",2009,49611.51079821496112665,16753987.688281366496693
"RWA",2009,12.91286921238824067,8218.16167122306132
"SEN",2009,0.15025922803331164,71.475649733953415
"SLB",2009,3126.33114550245421609,2420605.223472620776447
"SLE",2009,960.93297276138478338,428647.848329318450533
"SLV",2009,50.61697070270615906,32975.672352807678243
"SSD",2009,23.46256815520195909,11810.65668430445400
"SUR",2009,4226.63306803512614140,3326084.528102920861736
"SXM",2009,1.0985864322645399,482.95485083052040
"TCA",2009,50.71993875524315389,9769.649210034578275
"TGO",2009,0.76408391959337027,245.867369216190542
"THA",2009,13198.27679837291504598,7866644.751655732480463
"TTO",2009,119.14128438329481722,72318.830271876503450
"TWN",2009,3094.54729374528821756,1863578.61224729400932
"TZA",2009,937.53406421857365662,450696.849353239589980
"UGA",2009,2385.56798916049136479,1309688.908749264564983
"USA",2009,39.73140209428060727,10709.236030075953864
"VCT",2009,2.92210625320638021,1544.08193438180870
"VEN",2009,23435.49906226817986594,13112009.840443857936519
"VGB",2009,2.85003933937174526,1325.42744128291199
"VIR",2009,1.02369878752929700,495.878938853078834
"VNM",2009,46797.97631324535949110,31582080.423934935086950
"VUT",2009,824.83246654760185658,452307.601695414209265
"ZAF",2009,446.55578929716907663,268513.907511505188054
"ZMB",2009,1298.69092727367574620,613988.185455095096724
"ZWE",2009,18.79580551291558360,11763.654361330037198
"AGO",2010,5225.62072869081443352,3005403.443422717297265
"ARG",2010,31311.26367467954272322,11174694.719226323509581
"AUS",2010,1.96820981865885409,903.498509823940695
"BDI",2010,13.13815539385335339,7753.71401947633236
"BEN",2010,0.30573046314398874,94.19380648778365
"BES",2010,0.14681842575629342,0.0
"BGD",2010,235.07263488060108026,119262.511162269965561
"BHS",2010,5.35777324082465324,981.204220302550967
"BLZ",2010,4768.83435611482597108,2204002.568989841723622
"BOL",2010,267750.81418403300370728,138628977.900072552351020
"BRA",2010,1153025.30962984980018561,729648990.9168425495993135
"BRN",2010,524.40448720195289704,391248.578894137034874
"BTN",2010,818.97433002513669316,475500.131282385880033
"CAF",2010,11148.23454600083701902,7532938.584860724118798
"CHN",2010,5128.02685872074434353,2843994.180319041106580
"CIV",2010,17374.24408184346805858,8168195.611210267312556
"CMR",2010,26814.74995169751752514,15943693.131901761964532
"COD",2010,265180.20330046128070808,178274450.101763711174530
"COG",2010,20597.88969696331675326,13178652.490644817687632
"COL",2010,68738.72867473308154341,42723616.352327108141788
"CRI",2010,1106.52173423274856166,642836.477111605760709
"CUB",2010,125.95033267615452069,56606.712234573293795
"CYM",2010,7.25749338939344614,2341.828906276044632
"DMA",2010,21.23425723388237981,12432.04511374562255
"DOM",2010,678.26138260947828015,310851.817992605091348
"ECU",2010,8490.71911414288506301,6093604.999436330559562
"ETH",2010,3455.00787046327071275,2109775.665620097560878
"FJI",2010,187.05925734250540889,108034.989268818199265
"GAB",2010,6237.46468107772435728,3948374.260786393760106
"GHA",2010,1647.70245855447697758,747160.812797084138483
"GIN",2010,332.77840423374529387,162989.204217958323262
"GLP",2010,11.39054531692816817,6379.6861152109493
"GNB",2010,138.66528522637198665,44717.739476573217866
"GNQ",2010,3211.69107674739092889,1941441.38024005237013
"GTM",2010,22749.93273703777475898,11598817.378037449785566
"GUF",2010,2428.22119236098119918,1920741.822161989491014
"GUY",2010,6655.69078909658005684,4598932.280129637997841
"HND",2010,21407.26293442417674210,12080704.045701309113922
"HTI",2010,12.64323848450737875,6007.2960366170157905
"IDN",2010,540976.03016930575381080,570188988.9174098819807225
"IND",2010,11360.52819571020776067,6223118.716562801593741
"JAM",2010,438.02797652690212342,248050.142658439999825
"KEN",2010,6749.35029298932568733,3771350.840108669349088
"KHM",2010,124772.00425490515411217,76994198.543498734149127
"KNA",2010,6.32726916653103286,3379.22762186783371
"LAO",2010,49979.70036118962734527,28828250.557495140827714
"LBR",2010,4633.32596601594709790,2372501.854876694093685
"LCA",2010,8.6699987605485036,5160.26802329578454
"LKA",2010,354.35753418352863949,127704.592143853701584
"MAF",2010,0.36615432688585067,169.65892650583417
"MDG",2010,23825.27192837766118961,13091908.599267650014575
"MDV",2010,0.84092051350938591,64.772614712866913
"MEX",2010,27932.92526409764951074,12704622.832321731489975
"MMR",2010,40067.33537299706678233,23799987.8888690009805853
"MOZ",2010,658.35931994798538403,296179.138639153175047
"MSR",2010,21.24043437103408082,11399.15810274570544
"MTQ",2010,6.40293869609266531,3836.12659320810607
"MWI",2010,5.28347516435004421,2586.809516706114562
"MYS",2010,139646.66331440939997825,121846944.731300527793825
"NGA",2010,6780.93899209190963855,2641376.041102204130104
"NIC",2010,30517.89094674824950762,17841323.090347430315734
"NPL",2010,141.52261737168621333,80497.700290447686929
"PAN",2010,2964.87693870067574796,1852462.896680048734979
"PER",2010,100970.20860669654726984,67952572.474137086090135
"PHL",2010,8879.94953953071716497,5689074.716384690412519
"PLW",2010,10.83377587920545875,9014.664206312591454
"PNG",2010,32759.56221710390718465,27524072.135019162961512
"PRI",2010,27.78228628803385735,16196.34117772652002
"PRY",2010,72835.22798177417762383,25156565.894037272932775
"RWA",2010,24.05777408027398096,16021.35666046140188
"SEN",2010,0.07508211004014757,133.03009144126176
"SLB",2010,3224.70007623524328099,2583368.616627587426464
"SLE",2010,300.93282746973198214,145503.028452529049446
"SLV",2010,63.65454742445582771,37918.209104609948334
"SSD",2010,78.35151635706064315,49222.54438611068429
"SUR",2010,4796.66773694944642101,3868318.322552062310027
"SXM",2010,0.07323983406684029,36.67060915489951
"TCA",2010,6.72190117170464437,1339.015567081665705
"TGO",2010,0.30555421178765191,80.790696618308254
"THA",2010,12206.42636898544417472,7306340.741893655797557
"TTO",2010,357.62262974173450817,200945.298524627329292
"TWN",2010,580.99637773374269000,364602.494617542783389
"TZA",2010,1086.41634498212772005,569134.030299104723236
"UGA",2010,4756.93129815951724361,2630954.054786669255602
"USA",2010,29.09822851487740860,9082.833134303358300
"VCT",2010,3.74656779987955717,2077.90834020480622
"VEN",2010,25809.24786530734921788,15262764.939496958411378
"VGB",2010,1.97327327220920153,1009.553823128570054
"VIR",2010,0.29247350080837673,162.104827387784714
"VNM",2010,64629.17768856850147181,42863749.015237303905635
"VUT",2010,128.99480955241365729,74592.229161968304916
"ZAF",2010,272.60340596298941645,162975.069717992653722
"ZMB",2010,2850.43786384244999716,1387877.33926535197228
"ZWE",2010,3.94084691125868101,2314.51708738893535
"AGO",2011,4258.51383233232430873,2391230.201667292792986
"ARG",2011,17365.53971851628235353,6239993.339475463515463
"AUS",2011,0.07592984398871527,42.70402129146434
"BDI",2011,7.06787173306016582,4199.43824116632008
"BEN",2011,0.15259541464789497,37.7122711860887
"BES",2011,5.13840481052951355,0.0
"BGD",2011,262.87467055366111917,141338.403585957452775
"BHS",2011,2.40838902002712692,662.585813476906712
"BLZ",2011,16295.05574503282175098,7788608.958395687228026
"BOL",2011,162624.52950200030038686,85191942.542573193684942
"BRA",2011,803048.89456417244860062,512552860.2841323523429246
"BRN",2011,1661.88648369317852632,1269974.310404552445063
"BTN",2011,379.32954615571727149,200686.173925539181348
"CAF",2011,9501.12893467438416113,6192381.513144004564051
"CHN",2011,5029.49719834615002122,2829088.293331680961699
"CIV",2011,29740.36633339609377568,13288043.461047169088535
"CMR",2011,13505.50769913354034364,8199191.683147628879164
"COD",2011,148638.57124326668125851,100761721.223461336054421
"COG",2011,13755.26369641993042731,8855728.951499393317397
"COL",2011,72600.51831374783662621,45232654.848990372239661
"CRI",2011,997.97787017286036973,591739.835465653667315
"CUB",2011,310.85035339759422718,71775.511611948213762
"CYM",2011,2.90817595030164984,1237.011487818698057
"DMA",2011,13.36315224439941455,7796.93076001654178
"DOM",2011,581.77484408999123047,267075.750506818811945
"ECU",2011,11175.11201384784156255,8391586.647477574616089
"ETH",2011,2652.22470699945895629,1697119.71577840410396
"FJI",2011,54.52955820501303435,32377.36274764734448
"GAB",2011,8688.79823919629821739,5418042.859536641123024
"GHA",2011,2771.85162120243955611,1229344.62399720374394
"GIN",2011,399.73204616019805819,212792.321262600517081
"GLP",2011,3.47653278886067727,1962.37576185464606
"GNB",2011,148.73275636371156085,44559.962813983119006
"GNQ",2011,3709.54138574802358292,2359477.144697400312256
"GTM",2011,17212.50469606258990583,8956606.455657728790636
"GUF",2011,2153.04102025713068212,1704963.799583232257905
"GUY",2011,5831.29109473991439038,4128137.865255242105594
"HND",2011,20322.91041171352215960,11436409.328578868460814
"HTI",2011,28.42314050452474865,13790.582807922241334
"IDN",2011,613905.68191543887585310,648031394.097778229791857
"IND",2011,16286.66704115426099169,8827577.733508085490913
"JAM",2011,321.23693721327160364,181400.743585530781668
"KEN",2011,1410.47986761394729751,798841.365519206333858
"KHM",2011,124148.96204912098389990,83860982.171827102418435
"KNA",2011,3.08994723292317730,1587.349970942902706
"LAO",2011,43372.78595026954921804,24830053.193007609046822
"LBR",2011,5797.43524664507752197,2880622.507476434413074
"LCA",2011,17.33948466972276666,10307.097225272943946
"LKA",2011,491.15505634430867588,186329.638626340778533
"MAF",2011,5.6389276563682711,2418.8642953977078
"MDG",2011,54167.28311600829406680,29570526.633737485490005
"MDV",2011,3.28652798816975919,97.93692555588357
"MEX",2011,29571.00765684966831087,13140701.8275080460567035
"MMR",2011,25247.76800603029742834,15662715.816154062123047
"MOZ",2011,126.44090844351075813,59007.5531329016108165
"MSR",2011,1.54904046278754351,948.785142211663115
"MTQ",2011,11.24292487960395102,6249.38540232866666
"MWI",2011,2.57402153406467033,1242.83414024456178
"MYS",2011,161190.57487908522379187,144937738.722040989143540
"NGA",2011,7402.62789778075723264,2911476.522586709047558
"NIC",2011,14501.14058569374993308,8512354.969271192643090
"NPL",2011,104.30017798721571460,64158.945334261664337
"PAN",2011,4757.30811232772343732,2914250.997848501461341
"PER",2011,88885.92103181551819815,59792920.363295140466735
"PHL",2011,4919.42972314886197504,3226054.542478093479031
"PLW",2011,14.19026721386773254,11958.040688142648079
"PNG",2011,26449.83749155883213787,22705176.349499779863143
"PRI",2011,37.80605680685764419,21917.239211383807848
"PRY",2011,64118.86124944565663591,24257348.387437046828457
"RWA",2011,7.14859329861565521,4472.282578722344526
"SEN",2011,0.90160222582411031,422.570294137015335
"SLB",2011,3094.54681521869281939,2462417.423925682501292
"SLE",2011,601.35970965647420991,284913.913333140770438
"SLV",2011,71.30081186971028388,44133.270598201875411
"SSD",2011,147.47917250340357996,88505.23616215943971
"SUR",2011,4125.44094739290737427,3354757.079255931405488
"SXM",2011,1.1718220960937501,524.16576893476534
"TCA",2011,0.71518111550347226,135.623234425836192
"TGO",2011,0.6111213490581598,170.28170369478420
"THA",2011,8567.14911611204725817,5172892.580542904131185
"TTO",2011,65.67486192926866789,39317.391930635094857
"TWN",2011,240.40266142530396200,149924.60935276434660
"TZA",2011,802.68833845320464153,394865.892148475917820
"UGA",2011,7940.15034786159959562,4449416.336332469377392
"USA",2011,42.65465060658638206,14517.520320191139432
"VCT",2011,3.59678119563530829,2012.36735504000500
"VEN",2011,15590.43441015212441853,8944212.7696676406680315
"VGB",2011,6.21195969958550565,2849.617723487974811
"VIR",2011,0.8042802540787761,355.75800567990495
"VNM",2011,45403.09388234511780157,33885655.407713624707680
"VUT",2011,367.08639803327877803,200615.714917933745276
"ZAF",2011,349.07758584307726369,235208.173262199919406
"ZMB",2011,176.65184008108449868,84478.291825352555266
"ZWE",2011,3.50784936280490488,2125.358237432552082
"AGO",2012,5595.10770451063632784,3219376.653247813358255
"ARG",2012,24809.75958200930385756,8477784.306917083280947
"AUS",2012,1.29069077897081170,619.537379201733202
"BDI",2012,4.76336331722018774,2691.91151890232263
"BEN",2012,0.30585206629041887,99.770995822058847
"BES",2012,0.15053449146158855,31.948840899446075
"BGD",2012,326.56085543135557526,187473.871532906076040
"BHS",2012,7.59950797431315286,1943.246770356993361
"BLZ",2012,6761.67120254814078836,3068091.519418210813275
"BOL",2012,148293.68999932008987841,76636254.750313153256158
