Year,Region,Area_Deforested
2011,ZMB,176.6518400810845
2011,ZWE,3.507849362804905
2012,AGO,5595.107704510637
2012,ARG,24809.759582009305
2012,AUS,1.290690778970811
2012,BDI,4.763363317220188
2012,BEN,0.305852066290418
2012,BES,0.150534491461588
2012,BGD,326.56085543135555
2012,BHS,7.599507974313153
2012,BLZ,6761.671202548141
2012,BRN,1118.7915893887312
2012,BTN,314.8152920086133
2012,CAF,10780.0130234582
2012,CHN,7910.776555439327
2012,CIV,23086.241452247246
2012,CMR,25416.83661285904
2012,COG,14805.691680025464
2012,CRI,753.5882985537137
2012,CUB,244.46868688400062
2012,CYM,2.106215204960937
2012,DMA,39.93587527650336
2012,DOM,1568.6932677035159
2012,ECU,16354.159289640547
2012,ETH,5076.612145909325
2012,FJI,72.54379410666557
2012,GAB,9507.890381828189
2012,GHA,2501.1976516942764
2012,GIN,589.0955786645592
2012,GLP,11.83329246493327
2012,GNB,110.30080950222542
2012,GNQ,2291.9843833802183
2012,GTM,27788.53298735523
2012,GUF,7425.933492071036
2012,GUY,8942.254584401653
2012,HND,10008.154851532721
2012,HTI,48.00735154902669
2012,IND,18804.314679536536
2012,JAM,473.32182386470254
2012,KEN,1663.7603312802637
2012,KNA,4.193522441857639
2012,LBR,11267.556914051047
2012,LCA,10.912161272436524
2012,LKA,1585.0440699697328
2012,MAF,1.391408506759982
2012,MDG,32422.57879936313
2012,MDV,0.30616565729980405
2012,MEX,28225.47934598342
2012,MMR,34050.9529213103
2012,MOZ,397.26434118112667
2012,MSR,0.6637606405729161
2012,MTQ,21.89057934254015
2012,MWI,16.85935324474772
2012,NGA,6061.60276243272
2012,NIC,7265.321564483848
2012,NPL,208.8496826982107
2012,PAN,3114.799220456602
2012,PHL,6889.407213672302
2012,PLW,7.6293714752908
2012,PRI,34.00588228006402
2012,RWA,6.610488850816243
2012,SGP,0.307643063284437
2012,SLB,5253.292695943294
2012,SLE,612.5404237538949
2012,SLV,40.73278785802246
2012,SSD,86.69981628437215
2012,SUR,13539.660422436724
2012,TCA,1.502632853160807
2012,TGO,1.375065861533203
2012,THA,8091.803870068306
2012,TTO,94.29658752940267
2012,TWN,237.60692989795794
2012,TZA,1364.82747826576
2012,UGA,4559.106342865279
2012,UMI,0.146189343415798
2012,USA,95.512154435931
2012,VCT,3.222093461417643
2012,VEN,22124.944791046597
2012,VGB,0.365475029131944
2012,VIR,0.292477010454644
2012,VUT,62.451567954428164
2012,ZAF,335.0591690534053
2012,ZMB,949.7750447483461
2012,ZWE,63.2958926317079
2013,AGO,9263.696787623398
2013,AUS,2.420469116151801
2013,BDI,10.988856066714547
2013,BEN,1.910292641175401
2013,BES,0.22021442672092
2013,BGD,187.8994846946538
2013,BHS,3.123339365827908
2013,BLZ,8448.712491782468
2013,BRN,608.7070552305237
2013,BTN,191.206494807806
2013,CAF,6481.374652168372
2013,CHN,5568.80009966084
2013,CIV,18852.9943448823
2013,COG,24817.965939984402
2013,CRI,759.7707229150755
2013,CUB,68.49838788242731
2013,CYM,5.452792257616103
2013,DMA,5.122241140559355
2013,DOM,262.9401411172635
2013,ECU,11590.29901887099
2013,ETH,6608.850662695506
2013,FJI,453.4076953251856
2013,GAB,25802.39778859197
2013,GHA,5111.7377340912735
2013,GIN,1029.7125920262768
2013,GLP,2.218504560489366
2013,GNB,476.439685084657
2013,GNQ,4065.057014758807
2013,GTM,19870.47041581593
2013,GUF,1989.5660433871667
2013,GUY,4511.583076783913
2013,HND,16969.721888260978
2013,HTI,14.300894924238282
2013,IND,14398.726450585555
2013,JAM,130.04292761110028
2013,KEN,1622.9438992187638
2013,KNA,3.088158126743707
2013,LBR,16258.39471254956
2013,LCA,2.092562995524089
2013,LKA,226.219570585208
2013,MAF,0.36614425517144
2013,MDV,0.9936379575024411
2013,MMR,31383.53830766726
2013,MOZ,946.0105274340567
2013,MSR,0.36882855360785505
2013,MTQ,2.084250642255317
2013,MWI,18.333871043589408
2013,NGA,6385.342593427068
2013,NIC,14016.02368112993
2013,NPL,50.6922434006684
2013,PAN,3721.2108880239102
2013,PHL,10835.45078695862
2013,PLW,6.3362106326896175
2013,PNG,30630.464967772925
2013,PRI,20.39993394396593
2013,RWA,15.297982926237184
2013,SLB,5596.8520601875225
2013,SLE,2462.8249954177627
2013,SLV,16.096962261827258
2013,SSD,144.18341631986289
2013,SUR,6627.702603652833
2013,SXM,0.512680767096354
2013,TCA,3.647076239585503
2013,TGO,4.201499514611275
2013,THA,3972.926090218542
2013,TTO,103.07356738336156
2013,TWN,152.5145173447526
2013,TZA,2629.032866400863
2013,UGA,3558.6123778532537
2013,USA,86.36717585831067
2013,VCT,0.8990200980050991
2013,VEN,15349.15908773634
2013,VGB,1.3886425658409292
2013,VIR,0.365596499450954
2013,VNM,26714.957339000797
2013,VUT,230.99985572820088
2013,ZAF,540.6577637461086
2013,ZMB,1598.4509051138039
2013,ZWE,100.12584428199546
2014,AGO,10992.640397151532
2014,ARG,19289.97270439728
2014,AUS,20.366096535852865
2014,BDI,47.55898950862142
2014,BEN,4.277616440389811
2014,BES,0.14681028047526
2014,BGD,458.22249857362704
2014,BHS,1.989810029243706
2014,BLZ,9026.48817739317
2014,BRN,1380.353876747375
2014,BTN,462.7980358655816
2014,CAF,8934.954837385028
2014,CHN,5130.788069549701
2014,COG,31142.633958402916
2014,CRI,957.898279299459
2014,CUB,59.12163832866644
2014,CYM,0.7980728668782551
2014,DMA,2.004247914247504
2014,DOM,740.2893695633092
2014,ECU,6329.585972745108
2014,ETH,5632.134582578919
2014,FJI,244.44106383839087
2014,GAB,29148.509259535404
2014,GHA,7455.761416079172
2014,GIN,754.2912504257297
2014,GLP,1.6268052946875
2014,GNB,447.94298531607245
2014,GNQ,10677.55795873738
2014,GTM,18236.84340307271
2014,GUF,2813.8659399999756
2014,GUY,7789.67093734917
2014,HND,22265.388187160945
2014,HTI,10.895082923001302
2014,IND,21941.683611004617
2014,JAM,276.97585063690525
2014,KEN,1210.2216224146262
2014,KNA,2.427820806816406
2014,LBR,18962.856817134256
2014,LCA,2.615856843125542
2014,LKA,365.12559722286073
2014,MAF,0.6590565057975261
2014,MDV,1.8341091472648112
2014,MEX,23837.193042111376
2014,MOZ,644.7769325905033
2014,MSR,0.147512450882161
2014,MTQ,0.8936066228054471
2014,MWI,17.45655104549588
2014,NGA,9928.1965724726
2014,NIC,23320.868498091673
2014,NPL,59.1878108742155
2014,PAN,2701.822336616561
2014,PHL,11483.657722034372
2014,PLW,22.450549593434786
2014,PRI,20.394599411612415
2014,RWA,34.36440093761278
2014,SEN,0.22533888812608502
2014,SLB,10326.980177445648
2014,SLE,1762.106931684378
2014,SLV,25.4590656554183
2014,SSD,85.88996387706844
2014,SUR,9659.089133432803
2014,SXM,0.146481293945312
2014,TCA,7.152052227622613
2014,TGO,25.743743674087458
2014,THA,4650.335319493045
2014,TTO,148.76597785260307
2014,TWN,93.111770813852
2014,TZA,3419.561355082836
2014,UGA,3435.8021097267474
2014,USA,162.56273899233264
2014,VCT,1.498540927227105
2014,VEN,20608.517177821115
2014,VGB,0.07307870763780301
2014,VUT,118.85702084906686
2014,ZAF,516.4060509414571
2014,ZMB,2059.7599978845797
2014,ZWE,37.58534795961153
2015,AGO,9000.137981143862
2015,ARG,10542.022736279965
2015,BDI,16.666055072564156
2015,BEN,0.22944507748291001
2015,BGD,205.86704726605151
2015,BHS,2.411924097770182
2015,BLZ,6600.358038024189
2015,BRN,806.8424503045815
2015,BTN,278.90066727963
2015,CAF,5064.360639892185
2015,CHN,3645.0879535465933
2015,CIV,15592.067064812034
2015,COG,18197.213107458243
2015,CRI,220.89218732326336
2015,CUB,155.36394295212665
2015,DOM,1821.1471994592912
2015,ECU,8471.90404863642
2015,ETH,1200.2283558989611
2015,FJI,118.66423164461372
2015,GAB,15816.060784000178
2015,GHA,3620.561875924504
2015,GIN,1136.3476568849974
2015,GLP,4.29016631784885
2015,GNB,407.774369526305
2015,GNQ,4051.060342308579
2015,GTM,16722.34774073202
2015,GUF,1945.4545675206593
2015,GUY,8462.81977870731
2015,HND,15366.439724178113
2015,HTI,20.331060242890626
2015,IND,20996.625562536396
2015,JAM,203.15731135665143
2015,KEN,3054.8301680840204
2015,LBR,25850.260995669403
2015,LCA,0.44840124238444
2015,LKA,360.9633046937036
2015,MEX,32682.144743627014
2015,MOZ,559.9703497640621
2015,MTQ,0.22336747709526902
2015,MWI,21.90259959899631
2015,NGA,5318.401436265923
2015,NIC,12542.703018694723
2015,NPL,97.96705473708876
2015,PAN,2027.1030544100151
2015,PHL,6477.3841767816575
2015,PRI,21.419223646183813
2015,PRY,28271.43084764901
2015,RWA,9.379177620454985
2015,SEN,0.5261984144525821
2015,SGP,0.076910725282524
2015,SLB,9286.53095427427
2015,SLE,3169.819362792749
2015,SLV,38.25645854757053
2015,SSD,65.36154614724461
2015,SUR,8079.705712228978
2015,TCA,4.7217654638075075
2015,THA,2325.567688662594
2015,TTO,100.08172475669325
2015,TWN,25.04386351033963
2015,TZA,1519.164018304988
2015,UGA,3129.415387993535
2015,USA,265.61891204351343
2015,VEN,15545.8684768657
2015,VUT,699.0262427636142
2015,ZAF,533.0511575819802
2015,ZMB,2336.267753860216
2015,ZWE,62.44879087797201
2016,AGO,12048.26838609254
2016,ARG,15242.198034708672
2016,AUS,6.98766891232205
2016,BDI,27.965624236096865
2016,BEN,13.133798964653865
2016,BGD,345.359472628648
2016,BHS,1458.8497955539724
2016,BLZ,11476.662643737709
2016,BRN,1089.558196307141
2016,BTN,703.5222128970681
2016,CAF,20129.7456522327
2016,CHN,3709.0724858781796
2016,CIV,16912.242354133617
2016,CRI,1581.3437195496465
2016,CUB,302.4314530352126
2016,CYM,37.423735224307734
2016,DMA,2.22730365809516
2016,DOM,2866.9517446909344
2016,ECU,13197.908959436874
2016,ETH,2873.7030427589107
2016,FJI,3094.286982521656
2016,GAB,18885.74109404397
2016,GHA,13749.021904292928
2016,GIN,1542.574112509901
2016,GLP,0.147867303825954
2016,GNB,527.4283956646375
2016,GNQ,5045.792728565705
2016,GUF,3921.5677832066153
2016,GUY,16688.643020631134
2016,HTI,2031.1659592404171
2016,IND,30936.047385962735
2016,JAM,725.5081049968221
2016,KEN,2052.221812785246
2016,KNA,2.64916281187717
2016,LBR,19753.80579232751
2016,LCA,42.225363812417534
2016,LKA,425.053575003587
2016,MOZ,923.5125693638508
2016,MSR,2.728653370556641
2016,MTQ,1.191128803470052
2016,MWI,22.879539050133477
2016,NGA,12335.53813969883
2016,NPL,183.9433704573188
2016,PAN,5904.712978023085
2016,PHL,13386.934805723607
2016,PRI,26.609989725965715
2016,RWA,22.903903396910877
2016,SEN,0.07511133774631
2016,SGP,0.307642048396131
2016,SLB,11672.123368041608
2016,SLE,2963.4969660199645
2016,SLV,412.9735491344574
2016,SSD,86.36163617217476
2016,SUR,10456.524001949696
2016,SXM,0.146482614784071
2016,TCA,4.22023168265625
2016,TGO,242.47492984626064
2016,THA,4805.668525685778
2016,TTO,153.1260346236513
2016,TWN,98.7771351190191
2016,TZA,2227.2923748217163
2016,UGA,4314.349554470287
2016,USA,285.4659775692649
2016,VCT,5.920675777931859
2016,VGB,1.388675367260199
2016,VIR,1.828106112509766
2016,VUT,224.702294010033
2016,ZAF,594.9223335115056
2016,ZMB,2854.919061806422
2016,ZWE,50.40908092331705
2017,AGO,11179.889713056013
2017,ARG,17189.459973916906
2017,AUS,5.61652945979004
2017,BDI,13.981646382460937
2017,BEN,1.451625502006836
2017,BGD,414.42342858519083
2017,BHS,16.378587855532768
2017,BLZ,6591.132652739181
2017,BRN,518.1643568346652
2017,BTN,790.5052540235918
2017,CAF,15442.864398292932
2017,CHN,2380.0173047001936
2017,CIV,20418.0890342125
2017,COG,26702.971259430586
2017,CRI,7695.281366409089
2017,CUB,28907.020871189576
2017,CYM,37.42764854645728
2017,DMA,14942.663813210556
2017,DOM,1574.769155258118
2017,ECU,21085.454276821038
2017,ETH,7630.898868531625
2017,FJI,565.7276502474302
2017,GAB,22915.86406185458
2017,GHA,7689.428254394507
2017,GIN,1675.8540465949034
2017,GLP,3.106796075124783
2017,GNB,504.33601847310274
2017,GNQ,6468.080032854362
2017,GTM,22035.556928847967
2017,GUF,2739.336435712086
2017,GUY,13505.103813523277
2017,HTI,379.39035410151206
2017,IND,29563.269397803997
2017,JAM,355.28615895407233
2017,KEN,3133.962535096522
2017,LBR,24957.04216905024
2017,LCA,18.23518513605415
2017,LKA,627.3698402167399
2017,MAF,0.5126082679720051
2017,MOZ,3278.998579995492
2017,MTQ,5.062964020832791
2017,MWI,28.505385654270285
2017,NGA,17389.427202303574
2017,NPL,410.95992805302393
2017,PAN,5913.2138983477425
2017,PHL,13698.30590329371
2017,PRI,14999.81531467251
2017,RWA,13.91201890097541
2017,SEN,0.22534268016981301
2017,SLB,14326.949540442725
2017,SLE,4180.868974412573
2017,SLV,129.24375386172844
2017,SSD,234.95452036982536
2017,SUR,13717.528082946501
2017,SXM,0.7324224187293831
2017,TCA,13.87701710330729
2017,TGO,9.701791423187936
2017,THA,3745.2139318524805
2017,TTO,138.83903606219943
2017,TWN,150.56077725930774
2017,TZA,2204.338261424017
2017,UGA,4857.734353370617
2017,USA,26.250863782672532
2017,VCT,5.170857923817274
2017,VGB,101.27645951277762
2017,VIR,51.55040521917105
2017,VUT,187.71502491357398
2017,ZAF,2016.0115615930342
2017,ZMB,3348.5679308385934
2017,ZWE,275.40375674002894
2018,ABW,0.300630886008572
2018,AGO,13520.210887435089
2018,ARG,9493.50476041134
2018,ATG,3.88888429913303
2018,AUS,0.37978339528320304
2018,BDI,33.34515093748766
2018,BEN,0.22937737822536802
2018,BGD,358.6781878636871
2018,BHS,14.090901149876306
2018,BLZ,4789.425421857035
2018,BRN,449.78643444019855
2018,BTN,406.2910796280676
2018,CAF,7741.613007637722
2018,CHN,1458.6113424398698
2018,CIV,25668.738811431955
2018,COG,26847.166061689786
2018,CRI,1708.2837334283593
2018,CUB,2551.8958799941597
2018,CYM,24.878106939230708
2018,DMA,586.025936441143
2018,DOM,293.76938967467777
2018,ECU,13220.472590222096
2018,ETH,3798.407641281681
2018,FJI,199.1469656998785
2018,GAB,12250.924318660758
2018,GHA,12289.378383473388
2018,GIN,1138.1268959165247
2018,GLP,8.803872706013456
2018,GNB,451.4709173594936
2018,GNQ,4036.2018923226096
2018,GTM,18330.121064631778
2018,GUF,2616.749662246084
2018,GUY,7627.767157554695
2018,HND,32644.65349543874
2018,HTI,27.288935508177087
2018,IND,19309.976285456873
2018,JAM,292.65222548345486
2018,KEN,2649.4882502388587
2018,KNA,0.9562305705468751
2018,LBR,27853.651022046724
2018,LCA,9.192548940122071
2018,LKA,437.3947115277495
2018,MOZ,537.2416863818764
2018,MSR,3.467334301391061
2018,MTQ,2.159273416323242
2018,MWI,28.238479647603086
2018,NGA,15182.773257044562
2018,NIC,32009.313878469628
2018,NPL,150.8420479366168
2018,PAN,6121.389665645964
2018,PHL,9222.17712543647
2018,PLW,1.4497906061352541
2018,PRI,512.0602066723353
2018,PRY,25298.413954606458
2018,RWA,40.046887672757435
2018,SEN,0.150190840863172
2018,SGP,0.07691136217298701
2018,SLB,13351.183392911986
2018,SLE,3400.9085538303593
2018,SLV,79.85781081922636
2018,SSD,79.03006551987573
2018,SUR,15366.594158425054
2018,TCA,15.020922535019531
2018,TGO,2.215412105671929
2018,THA,1948.1219698758794
2018,TTO,135.72619011395452
2018,TWN,83.12304556851997
2018,TZA,2263.2640015084703
2018,UGA,4087.8238212802403
2018,USA,88.22689843552307
2018,VCT,0.674335977884114
2018,VEN,30169.15143294241
2018,VGB,3.142858143666449
2018,VIR,17.03616141668186
2018,VNM,33385.84849788213
2018,VUT,238.95633887384588
2018,ZAF,777.564065234846
2018,ZMB,2411.4208910612056
2018,ZWE,27.4047764935395
2019,AGO,10005.44624375071
2019,ARG,8965.42170255332
2019,AUS,0.601736663049045
2019,BDI,13.521706566004234
2019,BEN,2.828117056036784
2019,BGD,387.97785804504656
2019,BHS,5.8281293041970486
2019,BLZ,8744.550892879486
2019,BRN,447.7110179462927
2019,BTN,294.12183920091474
2019,CAF,11530.177913622818
2019,CHN,1362.9557532569902
2019,CIV,11648.912721742787
2019,COG,30647.668560945935
2019,CRI,1427.0937904984514
2019,CUB,89.50128739980794
2019,CYM,1.308842344402126
2019,DMA,2.45019666621148
2019,DOM,510.13579770115365
2019,ECU,12231.485162526666
2019,ETH,7379.565706398099
2019,FJI,76.72889724229495
2019,GAB,13815.793520499066
2019,GHA,5822.220307637088
2019,GIN,1056.645637878445
2019,GLP,5.324552858333334
2019,GNB,372.29786779054433
2019,GNQ,4276.543373519391
2019,GTM,30254.793561274804
2019,GUF,2270.8612582711626
2019,GUY,12963.917877009468
2019,HND,32910.80906023847
2019,HTI,34.89830433986002
2019,IND,17347.493523308534
2019,JAM,253.70814972588983
2019,KEN,2798.1129524568764
2019,KNA,1.544690950646701
2019,LBR,23408.005636145015
2019,LCA,0.7472938665961371
2019,LKA,412.0171402872917
2019,MOZ,800.7858528188618
2019,MSR,2.507745088736979
2019,MTQ,1.4895285481532121
2019,MWI,43.8813994745448
2019,NGA,12095.161878120241
2019,NIC,33913.00407193156
2019,NPL,192.36179027444558
2019,PAN,6233.779791150659
2019,PHL,7585.917597184903
2019,PLW,3.815085450388183
2019,PRI,27.268941586332467
2019,RWA,13.834366465680883
2019,SEN,1.051489272211371
2019,SGP,15.074217360313314
2019,SLB,12323.50568774479
2019,SLE,3542.9917338050477
2019,SLV,62.950887778190115
2019,SSD,335.5125808055254
2019,SUR,14013.435727950668
2019,TCA,3.506012882261285
2019,TGO,0.22916650205566402
2019,THA,2621.023439601605
2019,TTO,126.32241541892196
2019,TWN,57.73656048144315
2019,TZA,2668.25348632591
2019,UGA,3334.774294026339
2019,USA,73.90977905669052
2019,VCT,0.29977482365831104
2019,VGB,0.6577486053287761
2019,VIR,0.5849059005284281
2019,VNM,30893.95322339034
2019,VUT,51.810145068108724
2019,ZAF,937.5824875645733
2019,ZMB,2545.443822026849
2019,ZWE,50.30234706444013
2020,AGO,8918.346008685101
2020,ARG,20834.046555658235
2020,AUS,0.5317264044108071
2020,BDI,26.969539729921063
2020,BEN,1.680206409550781
2020,BES,7.199154656895616
2020,BGD,459.7643155214584
2020,BHS,4.543708621314021
2020,BLZ,15950.906769790035
2020,BRN,543.6427670850437
2020,BTN,472.9213702024394
2020,CAF,14741.72510526551
2020,CHN,1138.7117334312936
2020,CIV,12958.91040340309
2020,COG,26295.695261033314
2020,CRI,1279.0699563882943
2020,CUB,305.6866144761394
2020,CYM,0.43611380850151904
2020,DMA,9.725634407473958
2020,DOM,1850.2187429038415
2020,ECU,19747.363353751265
2020,ETH,4603.322656803987
2020,FJI,166.68585742392582
2020,GAB,10628.72100272088
2020,GHA,14272.161553940014
2020,GIN,1299.291140733401
2020,GLP,2.588752890226779
2020,GNB,507.01175095612433
2020,GNQ,1977.363289633391
2020,GUF,3135.6263604401324
2020,GUY,10763.192527829511
2020,HTI,16.479810316691623
2020,IND,20809.32173368899
2020,JAM,244.4567756782161
2020,KEN,3545.294734681192
2020,KNA,4.046841415374348
2020,LBR,31821.550239327185
2020,LCA,3.139054735574544
2020,LKA,282.81186621682895
2020,MAF,1.171710043967014
2020,MOZ,307.33594336088487
2020,MSR,0.737451280530599
2020,MTQ,3.799124653620334
2020,MWI,146.33868019235814
2020,NGA,14586.949065563856
2020,NPL,170.44754420864365
2020,PAN,6592.876236999927
2020,PHL,7750.901132701919
2020,PLW,3.8152740374905063
2020,PRI,27.489715357098525
2020,RWA,113.4398044841532
2020,SEN,0.6749294719097221
2020,SGP,19.073620544741
2020,SLB,10457.585020359684
2020,SLE,2956.891029154973
2020,SLV,89.96760834937659
2020,SSD,86.16308393760907
2020,SUR,11076.47191450572
2020,TCA,10.015605593676215
2020,TGO,1.069581621934136
2020,THA,3573.453703300399
2020,TTO,145.20156349190594
2020,TWN,48.62641664944446
2020,TZA,3466.098368262005
2020,UGA,3585.0960708373873
2020,USA,39.838822886866325
2020,VIR,0.14622296340169202
2020,VNM,32619.892722168053
2020,VUT,1674.549458731667
2020,ZAF,879.9271358039788
2020,ZMB,2143.1341784275814
2020,ZWE,37.88539103933268
2021,AGO,24338.94875207487
2021,ARG,11904.509488718388
2021,AUS,4.000387596877713
2021,BDI,14.214458336248374
2021,BEN,1.527620854403212
2021,BGD,308.8285089476888
2021,BHS,4.260989019793837
2021,BLZ,4557.860628871102
2021,BRN,516.9370766326941
2021,BTN,399.92099271910604
2021,CAF,19709.160587514983
2021,CHN,1212.5315548483181
2021,CIV,6614.941161344899
2021,COG,19570.68157743057
2021,CRI,1059.3195130948382
2021,CUB,349.86384454677733
2021,CYM,1.6717946035319011
2021,DMA,6.758171672350802
2021,DOM,593.2297805784093
2021,ECU,12471.595260930257
2021,ETH,4349.388886752169
2021,FJI,1069.4285426779477
2021,GAB,8858.406187075863
2021,GHA,10700.368528573554
2021,GIN,798.4432667820374
2021,GLP,2.293101937932943
2021,GNB,349.22264366991914
2021,GNQ,3714.6183143765024
2021,GTM,15160.431806681618
2021,GUF,1678.591688853807
2021,GUY,7088.441436382289
2021,HTI,131.3956051628245
2021,IND,22037.661132457873
2021,JAM,177.72242195168837
2021,KEN,445.4889471063767
2021,KNA,3.017212694133029
2021,LBR,24820.820558458876
2021,LCA,6.354861758216147
2021,LKA,281.3855868920168
2021,MAF,0.6590274954535591
2021,MEX,35128.99600457485
2021,MOZ,276.884189228525
2021,MSR,0.221236356998697
2021,MTQ,2.6801990689426
2021,MWI,52.47400564702696
2021,NGA,12138.835084337099
2021,NPL,249.3643600412088
2021,PAN,5307.953503623557
2021,PHL,6828.592534539301
2021,PLW,1.144577710210774
2021,PRI,17.10655457897895
2021,RWA,42.273976239913395
2021,SEN,0.22536473196506002
2021,SGP,1.307446148086819
2021,SLB,8505.687987868809
2021,SLE,3271.910088447139
2021,SLV,32.64459427608181
2021,SSD,74.62439657028928
2021,SUR,10112.82521740115
2021,TCA,13.377369718218313
2021,TGO,12.375869306273875
2021,THA,2921.0489823977705
2021,TTO,50.31411989201117
2021,TWN,65.97177927410374
2021,TZA,1926.2664409736585
2021,UGA,3751.411545610459
2021,USA,4.460829261516928
2021,VCT,3.895460507350802
2021,VEN,22708.814551562005
2021,VGB,1.096273962263455
2021,VNM,29006.830128538175
2021,VUT,13.603984339534504
2021,ZAF,632.6744945617795
2021,ZMB,2900.026544463133
2021,ZWE,42.039610650769326
2022,AGO,15589.092523535219
2022,ARG,21381.68278407884
2022,BDI,4.8406660548548714
2022,BEN,0.8411554959380421
2022,BGD,307.52489616715917
2022,BHS,1.5607934056011281
2022,BLZ,4029.174973577276
2022,BRN,537.9710085399214
2022,BTN,513.2750377819966
2022,CAF,13242.348619040045
2022,CHN,1533.4332605444517
2022,CIV,8587.570223548784
2022,COG,26089.437771836005
2022,CRI,1158.420459883033
2022,CUB,271.79432768793356
2022,CYM,2.033819102850477
2022,DMA,6.386258469459094
2022,DOM,507.75669267327805
2022,ECU,21013.812687702743
2022,ETH,4004.680025778629
2022,FJI,142.87774318365234
2022,GAB,14510.590919043507
2022,GHA,17970.1473693855
2022,GIN,944.038568475784
2022,GLP,3.179285245854492
2022,GNB,380.02748117748064
2022,GNQ,3900.776979668229
2022,GTM,12218.198730020282
2022,GUF,2827.6689219695772
2022,GUY,7883.843573115494
2022,HND,30126.475889278903
2022,HTI,14.750381169151474
2022,IND,21838.983524993586
2022,JAM,129.3518643243381
2022,KEN,867.2456096931861
2022,KNA,0.073592412068142
2022,LBR,30365.411878768882
2022,LCA,4.485296182483724
2022,LKA,238.56137922774835
2022,MOZ,516.799763235134
2022,MTQ,1.861347515096028
2022,MWI,93.08854830897687
2022,NGA,12858.632341011411
2022,NIC,22635.57114961396
2022,NPL,310.27641581288736
2022,PAN,4018.4614570568715
2022,PHL,27288.256411540133
2022,PLW,0.610396374149034
2022,PRI,18.86054482501085
2022,PRY,32588.08890677051
2022,RWA,14.75816375012824
2022,SEN,0.07511757082628001
2022,SGP,8.844741619065283
2022,SLB,10137.245194997813
2022,SLE,3204.332709478918
2022,SLV,46.56303688995769
2022,SSD,107.31895102115442
2022,SUR,12041.789859839306
2022,TCA,2.861756812907986
2022,TGO,13.216330752790268
2022,THA,3294.9079708263944
2022,TTO,76.80189152299806
2022,TWN,86.97722534150502
2022,TZA,1756.3112139873347
2022,UGA,3408.763826181999
2022,USA,9.47570774428711
2022,VCT,20.901495771531042
2022,VEN,19810.595893328173
2022,VGB,1.607824252582465
2022,VIR,0.43875354574761205
2022,VNM,21668.164116268315
2022,VUT,15.136245970167646
2022,ZAF,300.0868374147211
2022,ZMB,2414.955748676278
2022,ZWE,55.601698610947274
2023,AGO,17668.8634990773
2023,ARG,11442.780313398294
2023,AUS,0.979691228100043
2023,BDI,8.067568546592069
2023,BEN,2.8245369725184473
2023,BGD,743.0157819656439
2023,BHS,33.859580562900355
2023,BLZ,11662.690162046305
2023,BRN,496.5673909828685
2023,BTN,658.0439971895022
2023,CAF,13985.845843821886
2023,CHN,1884.5056415906959
2023,CIV,6864.8533275085365
2023,COG,24424.848951116466
2023,CRI,1370.5233992512174
2023,CUB,692.0408308594003
2023,CYM,7.912330707960071
2023,DMA,3.786159119191081
2023,DOM,1275.8713601790523
2023,ECU,14293.644703701284
2023,ETH,12459.984851732399
2023,FJI,86.34432273135639
2023,GAB,10310.421968000619
2023,GHA,12745.683907143575
2023,GIN,647.747580580037
2023,GLP,3.8438872520583742
2023,GMB,0.07494930460394901
2023,GNB,289.1519673554324
2023,GNQ,4006.327973732364
2023,GTM,21037.30554199202
2023,GUF,3230.561051646058
2023,GUY,17167.53986263196
2023,HTI,55.50755735522783
2023,IND,21672.374363547868
2023,JAM,283.3299286549827
2023,KEN,1809.04387426443
2023,KNA,0.07353363589518201
2023,LBR,32716.713672752412
2023,LCA,1.121457300792643
2023,LKA,229.12105451566651
2023,MDV,0.9936607657809781
2023,MOZ,404.65354719257573
2023,MTQ,3.573404751321614
2023,MWI,509.06386824015726
2023,NGA,12000.19749699432
2023,NPL,214.69571034630536
2023,PAN,4966.918273501101
2023,PHL,5041.718984104287
2023,PLW,1.144711132387966
2023,PRI,38.44863211851889
2023,PRY,25121.003748933574
2023,RWA,28.05303674098064
2023,SEN,1.877852397914496
2023,SLB,6918.393015648945
2023,SLE,3364.6480033595853
2023,SLV,31.820949350528974
2023,SSD,93.93980733821142
2023,SUR,17993.808960246777
2023,TCA,4.936403284459635
2023,TGO,2.90289780047743
2023,THA,4113.722894069218
2023,TTO,107.23674122296063
2023,TWN,244.81793259820876
2023,TZA,3219.0879551570215
2023,UGA,2100.5723998704975
2023,USA,51.94217944221252
2023,VEN,27505.134190567824
2023,VGB,1.827022650064019
2023,VNM,16456.507802979562
2023,VUT,75.91406792987141
2023,ZAF,200.37356298320967
2023,ZMB,2669.919735780239
2023,ZWE,40.443239615607645
